010502548527;1
010501429975;1
010502616343;1
010110617057;1
010604556855;1
010600604931;1
010300005535;1
010604606538;1
010604622106;1
010600647942;1
010600769838;1
010600118106;1
010604889163;5
010600873902;1
010200245621;1
010200255806;1
010605036810;1
010605054569;1
010600953058;1
010600175224;4
010700012181;1
010300084960;1
010501595997;1
010501080973;1
010501425000;1
010501436235;1
010501441838;1
010501250079;1
010502020825;1
010501583624;1
010501666912;1
010104376808;4
010502217691;1
010501764677;4
020700974700;1
021203093943;1
021203202215;1
020504109377;1
021300350868;1
021300879203;1
021300945576;1
020504396932;1
020701997146;1
021301134323;1
020504902272;1
021301551687;1
020702631592;1
020700280677;5
010500168657;1
021400063730;1
020700782444;1
020703456054;4
021401045966;5
021002539547;1
010101222253;1
010101433060;1
010101534005;1
010101754280;1
010101438742;1
010100134734;1
010100201282;1
010101527738;1
010101558870;1
010101577961;1
010101589124;1
010101624361;1
010101657261;1
010101780106;1
010101794155;1
010102819620;1
010100275710;4
010100305740;1
010100087700;1
010102139230;1
010102965357;1
010103059108;1
010103067518;1
010103071458;1
010102382690;1
010103141352;1
010102306869;1
010102464537;1
010102523768;1
010103366500;1
010102748521;1
010103483677;1
010100315850;1
021603905212;1
020901763201;1
021100862442;1
021701498445;1
010400419040;1
021000856501;1
021000989318;4
021101370588;1
021001148621;1
021101778151;1
021101912248;1
010502285701;1
010501831362;1
010502565145;1
010501441370;1
010502658618;1
010501942190;2
010502730053;1
010502746800;1
010501486469;1
010501499605;1
010502053588;1
010100358540;1
010101598425;1
010101415174;1
010101705645;1
010101714872;1
010101479812;4
010101618343;1
010102337049;1
010101645072;4
010101660070;1
010102617014;1
021702751806;5
021702953489;1
021102844939;1
010302817910;1
021728360701;1
021100323377;1
010201784030;1
010201801840;1
021103283108;1
021103291902;5
021800315205;1
020900752736;1
020400532676;1
020205527400;1
020205542656;1
020900948619;5
020400666045;1
020205774495;1
020901165473;1
020901681365;1
021000379859;1
010406691429;1
010515674173;1
010200034677;1
010600042344;1
010600052134;1
010400016690;1
010201027182;1
010201122012;1
010514383485;1
010515856705;1
010514450702;1
010515982851;1
010502106085;4
010501575060;1
010503292807;1
010503943914;1
010300208246;4
010501777034;1
010502891251;1
010504482705;1
010501885110;1
010504601896;1
010300014699;1
010502071474;1
010502095210;1
010501607314;1
010503504508;4
010501613269;1
010110124654;1
010502925207;1
010105005193;1
010105363537;1
010504652682;1
010501900457;1
010503355976;1
010503396651;1
010110826004;1
010501965373;1
010503557482;1
010104783987;1
010200015723;1
010200019742;1
010406787321;1
021000959232;1
020402840958;1
021001053144;1
020301976864;1
020302185833;1
020303015457;1
020400000181;1
020400054187;1
021002142710;1
010300224833;1
010503450595;1
010504889709;1
010501995770;1
010503807693;1
010502066019;1
010503996715;1
010504053897;1
010110533343;1
010502559208;1
010100439824;1
010102916896;1
010102952816;1
010100507009;1
010100577609;1
010100593262;1
010102620465;1
010102670120;1
010102699017;1
010104321213;1
010104522304;1
010104555204;1
010503886705;1
010502111110;1
010502219385;1
010502220408;1
010505682249;1
010505816100;1
010502266307;1
010504264062;4
010505988396;1
010506029970;1
020500582575;1
021100430964;1
020500956823;1
020400809511;1
010400124208;1
021100999020;1
021101211852;1
020501349349;1
020501569915;1
020401115435;1
010201280717;1
010516075408;1
010516243050;1
010400029515;1
010514947519;1
010515098635;1
010515104991;1
010516672740;4
010201432889;1
010515195406;1
010515197347;1
010517845240;1
010515533655;1
010601045500;1
010601090904;1
010518256752;1
010400063851;1
010601427178;1
010201853693;1
010400072510;1
010520046181;1
010502567304;1
010502568749;1
010300333656;1
010504551003;1
010502650506;1
010502708153;1
010504676034;1
010502870082;1
010105813560;1
010504950223;1
010503126310;1
010507495413;1
010507562035;1
010505302384;1
010508201200;4
010508424912;1
010505712415;1
010503995373;1
010504137106;1
010110765898;1
010504263189;1
010504562950;1
010506464405;1
010107163170;1
010107243323;1
010504792922;1
010507005605;1
010507036106;1
010510242733;1
010504894917;1
010200016212;1
010102664286;1
010101971005;1
010102026572;1
010102848364;2
010102014601;1
010100079385;1
010103162137;1
010102607545;1
010102761515;1
010102830783;1
010103511050;1
021101345863;1
020401408199;1
010302159114;1
010407170115;1
021101873550;1
010407172514;4
010407237602;1
010407576700;1
020402223881;1
021102454625;1
010505013008;1
010505020083;1
010507388210;1
010510627839;1
010507541250;1
010200029211;1
010200031852;1
010511025178;1
010511102753;1
010509275798;1
010520103305;1
010520310975;1
010520334408;4
010602444698;2
010602465088;4
010516319510;1
010516322181;1
010516348969;1
010520658681;1
010520933112;1
010100123108;1
010102787908;4
010104634015;1
010104652222;1
010104889038;1
010100158580;1
010100162410;1
010103204281;1
010103264121;1
010105357445;1
010100483492;1
010602580771;1
010200113706;1
010202379557;1
010202420950;1
010516843681;1
010602978481;1
010603089090;1
010600049004;1
010603142361;4
010603248054;4
010515254002;1
010516966203;1
010201468740;1
010600693836;1
010517631545;1
010201711650;1
010600803870;1
010515470331;1
010515496330;1
010201643375;1
010600895102;1
010103522686;1
010103558548;1
010103563435;1
010100396017;1
010102968950;1
010103771749;1
010102755423;1
010102864246;4
010104951536;1
010103273743;1
010105412657;1
010105490630;1
010100498403;1
010105668627;1
010105751762;1
010103391151;4
010100134413;1
010106108890;1
010103091422;1
010103417956;1
010103249765;1
010515742916;4
010518176673;1
010515788999;4
010515836346;1
010518435222;1
010200036755;1
010400067870;1
010515863607;1
010515912974;1
010601389821;4
021100792227;1
021200044105;1
021800781661;1
021101119279;1
021101288326;1
021200311880;1
021200362281;1
021200505500;1
021101683774;1
021101895144;1
021801499241;1
010603281654;2
010600100050;1
010400133114;1
010603518624;1
010400155598;1
010400158091;1
010603691611;1
010202400590;1
010600149707;1
010600165508;1
010200432519;1
021102144006;5
021102198403;1
021201414239;1
021801754029;1
021801868450;1
010400524485;1
021801895407;1
021201961190;1
021102949674;1
021103151736;1
021102660392;1
020403117759;1
020503878154;4
021200301063;1
021200591690;1
021200812607;1
010201081006;1
021200971251;1
021201182482;4
010500030480;1
021201655516;1
010511387210;1
010511515077;1
010506145448;1
010511567068;1
010506711654;4
010301076105;1
010512336088;1
010107759862;1
010107902791;1
010507120767;1
010507164193;1
010105988641;4
010103358404;1
010100148470;1
010106427399;1
010103108852;1
010100651683;1
010103442039;1
010106754526;1
010103502143;1
010110023864;4
010100206570;1
010107496589;1
010110029182;1
010110150647;1
010103923102;1
010103983824;1
010110328954;1
010100638202;1
010104420888;1
010110506156;1
010100729121;1
010100744120;1
021103353179;1
021900853704;1
010399239650;1
021202642630;1
021202676029;1
021200234515;5
021202741736;4
021202818869;1
021202835550;1
021901727780;4
021200644409;4
010200522177;1
010202561220;1
010603793780;1
010202441808;1
010202467411;4
010202614112;1
010202626485;1
010202555844;1
010600243900;1
010600276582;1
010519996252;1
010601404068;1
010515986704;1
010516176685;1
010519825803;1
010200070065;1
010516198270;1
010516214700;1
010520152711;1
010520230896;1
010602471885;1
010516343745;1
010100227509;1
010100255672;1
010100132198;1
010103365553;1
010110290500;1
010103939550;1
010104071718;1
010100209531;1
010110369319;1
010103436807;1
010103501654;1
020505293930;5
020501671901;4
020501987510;1
021202061667;1
020502420940;1
020502760304;1
020502770334;1
020502832911;1
021202486317;4
020503316902;1
010502413569;1
010506306663;1
010300456672;1
010300473364;5
010504607672;1
010504701234;1
010105479010;1
010105714922;1
010507308470;1
010503268106;1
020503518264;1
020503520979;1
020700757720;1
020700799399;1
020503572575;4
020503770841;1
021300077707;1
010500136493;1
021300167816;1
021300216615;1
020504260201;1
020901613171;1
020901748845;1
010500463941;1
020901847099;1
021700071026;1
021700175593;1
021100074900;1
021100189033;1
021000097163;1
021000105424;1
010510552005;1
010510579529;1
010512701020;1
010507341438;1
010510673264;1
010512796800;1
010507435189;1
010510757820;1
010510799316;1
010510906462;1
010103548437;1
010104429168;1
010110560788;1
010110639357;1
010100740284;1
010103620588;1
010103711267;1
010105208436;1
010100319703;1
010110806103;1
010105220088;1
010520562852;1
010602696575;1
010202030004;1
010200106339;1
010521635510;1
010201974458;1
010522353269;1
010600004941;1
010516736094;1
010516736873;1
010520223289;1
010600283621;1
010604271024;1
010521390204;1
010200626708;1
010600503901;1
010604367248;1
010604381041;1
010604478460;1
010300005920;1
010507727738;1
010511046668;1
010513052106;1
010513061975;1
010511113748;1
010508368369;1
010513285781;1
010513296600;1
010511363794;1
010511498907;1
010110670163;1
010104870252;4
010105023932;1
010100383970;1
010100386611;1
010110828322;1
010103747513;1
010110842052;1
010200008437;1
010104079361;1
010200730628;4
010200773950;1
010600766234;4
010300079294;1
010605242971;1
010700045860;1
010600265100;1
010200394493;1
010200418899;4
010600403600;1
021000242886;1
021000299522;4
021700795300;1
021000374177;1
021701238461;4
021101196516;1
010400428809;1
021701894840;1
021101396018;1
021702081372;1
021702098859;1
021200979290;1
010202377542;4
021301354047;4
021201706256;4
021902929099;5
021201757500;5
021903344367;1
021202180343;1
010400611219;1
021202446201;1
021400353037;1
021202792917;4
021202945715;1
010202565313;1
021400361609;1
021400464964;1
022000126708;1
021203256468;1
021203333970;1
010403346110;1
010403378602;1
021400794384;1
010105341237;1
010110841958;1
010100266667;1
010103882255;1
010103884196;1
010104035156;1
010200066767;1
010200069013;1
010104286470;1
010100474191;1
010200144373;1
010400131100;1
010105037741;1
010400743600;1
010400744730;1
010400208095;1
010102395837;1
010102431002;1
010102493986;1
010401317499;1
010400344563;1
010105587343;1
010105821804;1
010106140011;1
010200089309;1
010104710717;1
010106562736;3
010200245300;1
010100594604;1
010104877709;1
010106701330;1
010106704540;1
010107180899;1
010105001569;1
021702206007;1
021702424661;1
021102185644;1
021001582814;1
021702786005;1
021702829026;1
021703088613;1
021002535133;1
021002617869;1
021102715115;1
010505197563;1
010503416717;1
010503519053;1
010507949392;1
010503643727;1
010505532035;1
010110767260;1
010504344920;4
010504409543;1
010509615300;1
021102765275;1
021102915322;1
021102919341;1
021102928579;1
021102960011;1
010201590236;1
010201672320;1
010500475746;1
010201730740;1
010201735322;1
021800396571;1
021800759056;1
021100955136;1
021101196690;1
021801178664;1
021101563893;1
021200446380;4
021101739480;1
021101982446;1
021102151934;1
021801560866;1
010402477047;1
021102418602;1
010201905060;1
021900906201;1
021202649152;1
021200059101;1
010500538675;1
021203072453;1
021901916900;1
021901917171;1
021200578844;1
021902487309;1
021201046306;1
021300673918;1
021201339207;4
021201370180;1
021201385725;4
021903012153;1
021201990923;1
021903663645;1
010200096200;4
010511528781;1
010509859190;1
010509879623;1
010513684680;1
010511736069;1
010511769748;1
010511900625;1
010513906894;1
010510334543;1
021202410727;1
021202412273;1
021202662393;1
021904827230;1
021905140200;1
021203448716;1
010403352139;1
010403373700;1
021203579444;4
022000234710;1
010400360371;1
010401494890;1
010103071521;1
010400386764;1
010106208622;1
010106652394;1
010400435563;1
010400460030;1
010401822396;1
010400518072;4
021300448454;1
021300515076;1
021401435243;1
021301282201;1
021301391345;1
022000825801;1
021301670116;1
021401924332;1
010300012684;4
021301955168;1
021300279774;5
022000608290;1
021301182616;1
022001009764;1
021301575818;1
021301586802;1
022001295346;5
021402185540;1
022001785245;1
022001825459;1
021402684034;1
010400587534;1
010400593552;1
010400597892;1
010400687909;1
010401020716;1
010401226636;1
010400961319;1
010401222864;1
010103259876;1
010107109328;1
021402480055;1
022002019356;1
010300039319;1
021400211240;1
022002223577;1
021400317896;1
021400343494;1
022002504673;1
021403682921;1
021401146509;1
021402864020;1
022002520234;4
021403606494;1
021403673483;1
022003259706;1
021601279471;5
021401994146;1
021601426567;1
021601637448;1
010403633620;1
010400654220;1
021600350900;1
021600453631;1
021600474279;1
022003223058;1
021600978692;1
021401747482;1
022003528606;1
022003560222;1
021401937268;1
010403567504;1
022101551498;1
021602503550;1
022101751384;1
010500764480;1
021602796112;1
021602962546;1
021402913929;1
021602973925;1
022200012296;1
021403720983;1
021600004820;1
022200157750;1
010401572259;1
010103690850;1
010103807160;1
010103842527;1
010103417882;1
010110025702;1
010110031255;1
010402104221;1
010402164245;4
010403893787;1
010402644509;1
022200378678;1
022200558416;1
022200576091;1
010403634292;1
022201261471;1
021700374990;1
022201766384;1
021601501422;1
022201793645;1
022201953271;1
010106825706;4
010510434844;1
010512332132;1
010514324987;1
010510884466;1
010514365020;4
010514398883;1
010511089742;1
010511098722;1
010514435567;1
010512935331;1
022202014299;1
022202228452;1
021701306104;1
022202252688;1
022202338543;1
021602017990;1
022202472796;1
021602318998;5
021701666001;5
010400890851;1
010403774853;1
010100006683;1
010100077204;1
010100008120;5
010100009187;1
010100083920;1
010100118147;1
010100025069;1
010100220207;1
010100307360;1
010100352122;1
010509763114;1
010506601637;1
010106946563;1
010107250546;4
010509916709;1
010504734776;1
010510146451;1
010200015970;1
010507246103;1
010510401165;1
010507342311;1
010100362875;1
010100372739;1
010100863695;1
010100094457;1
010100111705;1
010100116453;1
010101071780;1
010101495701;1
010101511135;4
010101549322;1
010101652295;1
010101546755;1
010101714946;1
010101751218;1
010100072157;1
010102470940;1
010100079770;1
010101778273;1
010102824765;1
010101785560;4
010102137307;1
010102407017;1
010102443689;1
010103274169;1
010102522563;1
010100457005;1
010103347804;1
010103356407;1
010102343388;1
010102502736;1
010103445880;1
010500735507;1
021402596003;1
021402677848;1
021402684740;1
021602326452;1
021602345085;1
021402757532;5
021402823591;1
022200064287;5
021403323915;5
021403614343;1
010103488717;1
010102901314;1
010102925308;1
010103732500;1
010104248041;1
010102705052;1
010102722770;1
010103095057;1
010100111945;1
010105009991;1
010100133145;4
010100187461;1
010103244862;1
010106053288;1
010103493788;1
010103217996;1
010110008930;1
010100868414;1
010110044712;4
010103877826;1
010100095330;1
010100114209;1
010103339497;1
010103463840;1
010103465854;1
010103500450;1
010100781749;4
010110734755;1
010100342727;1
010100345301;1
010103910270;4
010104059781;1
010105521303;1
010105689803;1
010105985506;1
010200134657;1
010104952667;1
010200440936;1
010200454745;1
010101432187;1
010105517850;2
010200650080;1
010200713083;1
010200810496;1
010110110130;1
010110310805;1
010105969092;1
010106167609;1
010106218412;1
010200013719;4
010201908102;1
010201944372;1
010110230194;1
010101503350;1
010101577640;1
010202575103;1
010202605132;1
010300004404;1
010200128950;1
010110698240;1
010200435012;1
010300067884;1
010507584198;1
010507623986;1
010505290883;1
010510887749;1
010510899085;4
010510917778;4
010511017392;1
010505593180;1
010508219039;1
010511132444;1
010200230470;1
010100876694;1
010200311828;1
010200349483;1
010105234108;1
010100539804;1
010200489402;1
010200492853;1
010110028767;1
010110126411;1
010100649821;1
010511110850;1
010511127701;1
010512996486;1
010511214859;1
010515071908;1
010511647147;1
010511716947;1
010515275595;1
010515412322;1
010515477496;5
010513740381;1
010513922455;1
010513926932;1
010516178058;1
010516198417;1
010514266171;1
010517016557;1
010514364605;1
010512870324;1
010514469020;1
010514585604;1
010511170231;1
010509092346;1
010511189585;1
010509332125;1
010511335300;1
010505991984;1
010506040565;1
010509614426;1
010511603252;1
010511612480;1
010402407709;1
010403036060;1
010402437630;1
010402755713;1
010403079539;1
010403323402;1
010404695386;1
010403461272;1
010403216908;1
010404900645;1
010517564602;1
010517568163;1
010513370363;1
010514706707;1
010518028611;1
010518191350;1
010518312453;1
010200617260;1
010514942302;1
010518852804;1
010518925763;1
010515017690;1
010513600507;1
010519224785;1
010519262251;1
010519341062;1
010519759526;1
010515203209;1
010110564239;1
010520311217;4
010520334180;1
010520820380;1
010105036868;1
010100420196;1
010100514084;1
010200589005;1
010105419564;1
010110139107;1
010100690996;1
010100629215;1
010100637706;1
010101423665;1
010520961430;5
010521194714;4
010513912739;1
010521786213;1
010515405999;4
010515412570;1
010110822225;1
010523016509;1
010515534070;4
010515599913;1
010514137458;4
010600017556;4
010600025268;1
010514184793;1
010514254514;1
010514271911;1
010600054533;4
010201217426;1
010201337554;1
010201343646;1
010602985915;1
010517022409;1
010603203286;1
010400117627;1
010517758654;1
010517895308;1
010400150511;1
010603622304;1
010600152435;1
010518604223;1
010202475444;1
010515974297;1
010516100206;1
010600202750;1
010400050605;1
010600311188;1
010516356744;1
010600393960;1
010200047034;1
010514921126;1
010516663128;1
010300747880;1
010511842204;1
010511875810;1
010506420694;1
010506506550;1
010509986907;1
010510021036;1
010510075507;1
010512171485;1
010512186957;1
010515174163;1
010516823075;1
010515270050;1
010515440640;1
010515820064;1
010515850608;4
010515855684;1
010518563520;1
010601370010;1
010518784449;1
010400072207;1
010520023466;1
010200058808;1
010602436344;1
010516304048;1
010520953729;1
010521035200;1
010521715773;1
010516655590;1
010602942446;1
010202490442;1
010202496613;4
010202561157;4
010400187504;1
010202505307;1
010400207038;1
010600199218;1
010603869608;1
010519212980;1
010603911747;1
010519920020;1
010200149340;1
010516876013;1
010517192506;1
010600057284;1
010603217232;1
010202464065;1
010200519294;1
010600192621;1
010202429624;1
010600223213;1
010202565497;1
010603923083;4
010519893384;1
010520644946;1
010604114487;1
010521845050;4
010521860763;1
010521992209;1
010600460729;1
010600532490;1
010100695899;1
010101075707;1
010603422979;1
010603439740;1
010400921764;1
010604719690;1
010604854643;1
010301499559;1
010301665735;1
010301690604;1
010301832016;1
010522386169;1
010523235807;1
010604546504;1
010300010503;1
010604851434;1
010604935469;1
010600790928;1
010200835042;1
010605013499;1
010201062229;1
010601367200;1
010700045081;4
010300258938;1
010600298956;1
010600399288;1
010600557368;1
010602542416;1
010602627003;1
010603096919;1
010600886683;1
010603261432;1
010108496912;1
010510109474;1
010506824249;1
010510344012;1
010510379632;1
010105524752;1
010512624618;1
010507138732;1
010510548880;1
010510566600;1
021403699876;1
021403767050;1
022200376800;1
022200472945;1
021600489740;5
021603789654;1
022200788709;5
021700022170;1
021700103849;4
022201198090;1
021601764615;4
010701605924;1
010600972212;1
010603525389;1
010702239011;1
010702601707;1
010702628836;1
010602487067;1
010201738210;1
010602762203;1
010703018537;1
010604217500;1
010604246099;1
010400766406;1
010703337283;1
010604392999;4
010703496935;1
010703909340;1
010703924274;4
025612891274;1
010601416000;1
010301104828;1
010510666757;1
010512723320;1
010512830138;1
010512990131;1
010511024907;1
010513118565;1
010508012700;1
010513204020;1
010105976910;1
026103005607;1
025607211043;1
010100036448;1
010100110109;1
010100164993;1
010100028020;1
010100400827;1
010100071805;1
010100437993;1
010100046943;1
010100085220;1
010101033351;1
010100149748;1
010101069213;1
010100878451;1
010101481427;1
010101548833;1
010101699215;1
010100057303;4
010101584937;4
010301844068;1
010301860197;1
010301896122;1
010603756629;1
010705093547;1
010705337803;1
010202535559;1
010300565008;1
010605156553;1
010705528646;1
010603985717;1
010102394632;4
010101778668;1
010102033869;1
010100268819;1
010100082010;1
010102268733;1
010102243224;1
010102267465;1
010102478988;1
010102354206;1
010103621856;1
010102850042;1
010103056202;1
010100145976;1
010103209402;1
010102984374;1
010100150863;1
010100159390;1
010106437968;1
010106490827;1
010106606006;1
022202261410;1
021701467486;1
021602460842;1
021702323550;4
021602837062;1
010300216737;1
022203421949;1
021702770037;4
021703335799;1
021603762525;1
021603907869;4
010509541560;1
010509554495;1
010511526209;1
010511541207;1
010509645880;4
010509766644;1
010511688538;1
010509995274;1
010511847033;1
010510106586;1
010604122583;1
010302012672;1
010302207350;1
010300728541;1
010300752600;1
010604699772;1
010300839900;1
010401505196;1
010604812121;1
010302488824;1
010708400059;1
010109969079;1
010100757129;1
010110078101;1
010110111334;1
010100103609;1
010104023030;1
010100134660;1
010110428934;1
010103528078;4
010110550420;1
010110678028;4
021800011630;1
022300904684;1
021700315392;1
021700393760;1
021700609882;1
022301233460;1
021800475382;1
021701294219;1
021800760005;1
021800774449;1
021800905405;1
010103947657;1
010104071570;3
010104262166;4
010200078635;1
010100413110;1
010200199573;1
010200234002;1
010100681511;1
010100890314;1
010109957980;1
010110107183;1
010514052155;1
010100020550;1
010100019900;1
010100040606;1
010100003227;1
010100017999;1
010100015102;1
010100017283;1
010100092058;1
010100110035;1
010100266730;1
010100348119;1
010100501864;1
010100393440;1
010100406071;1
010100593720;1
010100056980;1
010100049694;1
010100473529;1
010101552910;1
010110118499;1
010101426553;1
010100625690;1
010110522670;1
010106875143;1
010201491066;1
010101578605;1
010107252230;1
010110298210;1
010200058597;1
010101507837;1
010101559296;1
010202595004;4
010110522359;1
010300041950;4
010200207055;1
010110642871;4
010110769349;4
010300065703;1
010300080620;1
010102315609;4
010200096916;1
010300842710;1
010301097120;1
010100960392;1
010201205942;4
010201270074;1
010201293184;1
010101369721;1
010102350508;1
010101642579;1
010101656772;1
010102405250;1
010101657335;1
010101753864;1
010202632640;1
010202638508;1
010101593770;1
010102679821;1
010102686650;1
010101769751;1
010302531389;1
